Nom,Nom url,Developpeur,Categorie(s),Nombre installations,Date de mise a jour,Taille,Version Actuelle,Version Android,Note,Date,Heure
Cdiscount,mobile,Cdiscount,Shopping,10000000,2022-02-03 00:00:00.000000,7.1 Mo,1.43.0.,5.0,3.5,2022-04-11 00:00:00.000000,2022-05-06 21:35:48.538262
PDF Reader - Read All PDF,reader.pdfreader.pdfviewer.pdfreaderfree,1MB Apps Studio,Productivity,5000000,2022-02-21 00:00:00.000000,1.6 Mo,2.1.2,5.0,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:35:48.871540
Lidl Plus,lidl.eci.lidlplus,Lidl,Shopping,50000000,2022-04-05 00:00:00.000000,40 Mo,15.0.6,6.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:48.995840
Carrefour : drive et livraison,carrefour.fid.android,Carrefour Groupe,Shopping,5000000,2022-04-08 00:00:00.000000,151 Mo,14.4.3,7.0,3.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:49.105691
CIDER - Clothing & Fashion,cider,Cider Global,Shopping,500000,2022-04-06 00:00:00.000000,65 Mo,1.9.3,5.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:49.216357
Vinted - Second-hand clothing,vinted,Vinted,Shopping,10000000,2022-04-11 00:00:00.000000,27 Mo,22.12.2,6.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:35:49.325930
LeclercDrive & LeclercChezMoi,infomil.leclercdrive,E.Leclerc - Infomil,Shopping,5000000,2022-03-29 00:00:00.000000,101 Mo,16.0.1,5.0,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:35:49.545805
Alibaba.com,alibaba.intl.android.apps.poseidon,Alibaba Mobile,Shopping,100000000,2022-04-11 00:00:00.000000,130 Mo,7.55.0,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:35:49.676537
getir: groceries in minutes,getir,getir,Shopping,10000000,2022-04-06 00:00:00.000000,47 Mo,2.12.0,5.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:50.230037
Shopmium - Exclusive Offers,shopmium,Shopmium,Shopping,5000000,2022-03-28 00:00:00.000000,64 Mo,7.4.0,5.1,2.7,2022-04-11 00:00:00.000000,2022-05-06 21:35:50.452484
Bonial - Weekly Ads & Deals,bonial.android,Bonial.com,Shopping,1000000,2022-04-11 00:00:00.000000,18 Mo,22.5.3,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:35:50.562226
La Redoute - Fashion & Home,ocito.laredoute,La Redoute,Shopping,5000000,2022-03-25 00:00:00.000000,19 Mo,9.15.3,5.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:35:50.897741
Mon E.Leclerc,infomil.bill,E.Leclerc - Infomil,Shopping,1000000,2022-03-16 00:00:00.000000,69 Mo,5.7.2,5.0,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:51.468588
Voghion - Online shopping app,voghion.app,VOGHION PTE. LTD.,Shopping,500000,2022-04-02 00:00:00.000000,29 Mo,1.4.0,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:51.726400
Vestiaire Collective,vestiairecollective,Vestiaire Collective,Shopping,5000000,2022-04-01 00:00:00.000000,26 Mo,3.63.1,6.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:51.971096
Bigo Live - Live Streaming App,bigo.live,Bigo Technology Pte. Ltd.,Social,100000000,2022-04-11 00:00:00.000000,104 Mo,5.21.3,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.209093
"Zenly - Your map, your people",zenly.locator,ZENLY,Social,50000000,2022-04-01 00:00:00.000000,114 Mo,4.63.15,7.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.347938
Omada - Make Sport Social,omada.social,Omada,Social,100000,2022-03-22 00:00:00.000000,66 Mo,1.0.26,6.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.492518
MySosh France,orange.mysosh,Orange SA,Social,1000000,2022-03-31 00:00:00.000000,129 Mo,8.5.0,7.0,3.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.604640
bonprix - fashion & style,bonprix,bonprix Handelsgesellschaft mbH,Shopping,10000000,2022-01-24 00:00:00.000000,35 Mo,2.0.3.,6.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.856167
BeReal. Your friends for real.,bereal.ft,BeReal,Social,1000000,2022-04-07 00:00:00.000000,74 Mo,0.30.2,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:52.966782
JD Sports,jd.jdsports,JD Sports Fashion PLC,Shopping,10000000,2022-03-20 00:00:00.000000,35 Mo,6.7.2.4.10172,5.1,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.116619
Likee - Short Video Community,like,Likeme Pte. Ltd.,Social,500000000,2022-04-11 00:00:00.000000,83 Mo,3.85.3,4.4,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.229624
"Intermarché, Magasin & Services (Drive, Livraison)",stime.mcommerce,Les Mousquetaires,Shopping,1000000,2022-04-11 00:00:00.000000,73 Mo,7.7.0,5.0,3.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.361232
Status Saver for WhatsApp,statusdownloader.downloadstatus.savestatus,"Video Status Saver - PDF Reader, Status Downloader",Social,5000000,2022-03-01 00:00:00.000000,2.3 Mo,4.1.6,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.471524
Messenger for All Message Apps,messenger.allprivate,Private Messenger,Social,5000000,2021-02-18 00:00:00.000000,6.5 Mo,1.1.6,4.4,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.582676
Reportly - for Instagram profiles,reportlyAnd,361.,Social,1000000,2022-04-06 00:00:00.000000,28 Mo,3.1.2,9.0,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.692433
Status Saver for WhatsApp,statusdownloader.downloadstatus.videoimagesaver,"Save Status, Video & Image Downloader",Social,10000000,2022-04-03 00:00:00.000000,3.2 Mo,3.2.3,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.835091
"LOVOO - Chat, date & find love",lovoo.android,LOVOO GmbH,Social,50000000,2022-04-11 00:00:00.000000,182 Mo,122.1,6.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:35:53.964154
Feels - dating & friends,feels,Feels app,Social,100000,2022-03-07 00:00:00.000000,266 Mo,3.9.1,7.1,3.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:54.075206
FindNow,ratelekom.findnow,Ratech,Social,50000000,2022-02-05 00:00:00.000000,69 Mo,2.2.54,5.0,3.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:54.320321
LivU - Live Video Chat,videochat.livu,LIVU Team,Social,50000000,2022-03-31 00:00:00.000000,106 Mo,1.3.7,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:54.445630
Famileo,entourage.famileo,Entourage Solutions,Social,500000,2022-02-28 00:00:00.000000,14 Mo,5.4.3,5.0,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:35:54.692184
Plato - Games & Group Chats,plato.android,Plato Team Inc.,Social,10000000,2022-04-06 00:00:00.000000,222 Mo,3.4.4,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:54.831598
obimy,empat.wory,obimy inc.,Social,100000,2022-03-28 00:00:00.000000,21 Mo,2.3.5,5.0,3.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:55.077510
Parions Sport Point De Vente,fdj.parionssport,FDJ,Sports,1000000,2022-03-07 00:00:00.000000,46 Mo,6.10.0,6.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:55.187204
Walkie-talkie - COMMUNICATION,walkietalkie,Picslo Corp,Social,10000000,2022-04-06 00:00:00.000000,65 Mo,2.1.3,5.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:35:55.315790
adidas,adidas.app,adidas,Sports,10000000,2022-03-31 00:00:00.000000,115 Mo,5.2.0,7.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:55.558478
"Plink: Team up, Chat & Play",plink.PlinkApp,DogApps,Social,1000000,2022-04-08 00:00:00.000000,134 Mo,1.141.1,5.0,4.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:55.789542
Flashscore - flash résultats,livesport.FlashResultats_fr,FlashScore France,Sports,1000000,2022-03-25 00:00:00.000000,19 Mo,4.0.10,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:56.010755
"Yubo: Chat, Play, Make Friends",yellw.yellowapp,Twelve APP,Social,10000000,2022-04-07 00:00:00.000000,276 Mo,4.30.3,7.0,4.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:56.623175
Da Fit,crrepa.band.dafit,CRREPA,Sports,10000000,2022-03-14 00:00:00.000000,10 Mo,2.0.0.1704.293514,4.4,3.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:56.846275
Pronosoft Store,pronosoft.livescore,Pronosoft,Sports,1000000,2022-02-10 00:00:00.000000,18 Mo,5.1.5,4.4,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:56.975106
Match en Direct - Live Score,activaweb.matchendirect,MatchEnDirect.fr,Sports,10000000,2022-04-01 00:00:00.000000,42 Mo,6.3.3,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:57.085686
FUTBIN 22 Database & Draft,futbin,FUTBIN,Sports,5000000,2022-04-01 00:00:00.000000,60 Mo,9.11,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:35:57.219440
Live Football TV HD Streaming,myfootboll.fastallscore.soccerjjscnd,Hitman MSD,Sports,50000,2021-08-16 00:00:00.000000,9.4 Mo,1.0,4.4,3.1,2022-04-11 00:00:00.000000,2022-05-06 21:35:57.337726
Formula 1®,softpauer.f1timingapp2014.basic,Formula One Digital Media Limited,Sports,5000000,2022-03-10 00:00:00.000000,112 Mo,11.0.1533,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:57.446549
BeSoccer - Soccer Live Score,resultadosfutbol.mobile,BeSoccer Apps,Sports,10000000,2022-02-08 00:00:00.000000,25 Mo,5.2.5,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:57.912766
beIN SPORTS,beinsports.andcontent,beIN MEDIA GROUP,Sports,10000000,2022-02-07 00:00:00.000000,34 Mo,5.2.2,5.0,4.0,2022-04-11 00:00:00.000000,2022-05-06 21:35:58.022883
SportEasy,sporteasy.android,SportEasy,Sports,500000,2022-03-02 00:00:00.000000,25 Mo,4.6.2,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:58.369468
Zepp,huami.watch.hmwatchmanager,Huami Inc.,Sports,10000000,2022-04-08 00:00:00.000000,146 Mo,6.7.7.,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:35:58.591200
SNCF Connect: Trains & trips,vsct.vsc.mobile.horaireetresa.android,SNCF Connect & Tech,Travel & Local,10000000,2022-04-11 00:00:00.000000,73 Mo,20220404.3.0,5.0,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:35:58.812623
OUIGO,sncf.ouigo,SNCF,Travel & Local,1000000,2022-03-29 00:00:00.000000,42 Mo,7.4.6,5.0,3.4,2022-04-11 00:00:00.000000,2022-05-06 21:35:59.277998
OneFootball - Soccer News,motain.iliga,Onefootball GmbH,Sports,50000000,2022-04-11 00:00:00.000000,36 Mo,14.28.1,6.0,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:35:59.389401
BlaBlaCar: Carpooling and Bus,comuto,BlaBlaCar,Travel & Local,50000000,2022-04-04 00:00:00.000000,55 Mo,5.109.0,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:35:59.612914
Opodo: Book cheap flights,opodo.reisen,Opodo App,Travel & Local,1000000,2022-04-11 00:00:00.000000,76 Mo,4.429.0,5.0,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:35:59.848136
FlixBus: Book Cheap Bus Tickets,flixbus.app,FlixMobility GmbH,Travel & Local,10000000,2022-04-04 00:00:00.000000,11 Mo,6.28.0,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:35:59.957887
Go Voyages : Vols pas chers,voyage,GoVoyages,Travel & Local,1000000,2022-04-11 00:00:00.000000,70 Mo,4.429.0,5.0,3.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:00.067589
Air France - Airline tickets,airfrance.android.dinamoprd,AIRFRANCE S.A.,Travel & Local,1000000,2022-03-14 00:00:00.000000,29 Mo,6.0.1,5.0,3.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:00.293259
Transavia,mttnow.droid.transavia,transavia.com,Travel & Local,1000000,2022-03-28 00:00:00.000000,30 Mo,3.522333,5.0,3.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:00.415123
GetYourGuide: Tours & tickets,getyourguide.android,GetYourGuide,Travel & Local,5000000,2022-04-04 00:00:00.000000,76 Mo,3.95.0,6.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:00.526184
Ryanair,ryanair.cheapflights,Ryanair Limited,Travel & Local,10000000,2022-04-07 00:00:00.000000,89 Mo,3.128.0,7.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:00.968809
eDreams: Book cheap flights,edreams.travel,eDreams App,Travel & Local,5000000,2022-04-11 00:00:00.000000,76 Mo,4.429.0,5.0,3.7,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.088741
Hotels.com: Travel Booking,hcom.android,Hotels.com LP,Travel & Local,10000000,2022-03-31 00:00:00.000000,45 Mo,83.0.1.3..83.0,7.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.199063
Karos - covoiturage quotidien,karos.karos.app,Karos SAS,Travel & Local,100000,2022-03-11 00:00:00.000000,38 Mo,9.6.0,5.0,4.0,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.309720
TIER Electric scooters,tier.app,Tier Mobility SE,Travel & Local,5000000,2022-04-08 00:00:00.000000,138 Mo,4.0.40,7.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.530415
SIXT rent. share. ride. plus.,sixt.reservation,Sixt,Travel & Local,1000000,2022-04-04 00:00:00.000000,116 Mo,9.70.1.11535,7.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.658630
Lime - Your Ride Anytime,limebike,"Neutron Holdings, Inc.",Travel & Local,10000000,2022-04-11 00:00:00.000000,88 Mo,3.50.1,5.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.768843
park4night - Motorhome camper,tramb.park4night,AppMobilEdition,Travel & Local,1000000,2022-04-07 00:00:00.000000,23 Mo,7.0.23,4.2,3.1,2022-04-11 00:00:00.000000,2022-05-06 21:36:01.879346
MAPS.ME: Offline maps GPS Nav,mapswithme.maps.pro,MAPS.ME (CYPRUS) LTD,Travel & Local,50000000,2022-04-08 00:00:00.000000,227 Mo,12.3.2.,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:36:02.110550
QR & Barcode Scanner,gamma.scan,Gamma Play,Tools,100000000,2022-02-25 00:00:00.000000,6.6 Mo,2.2.21,4.1,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:02.356327
Services - TotalEnergies,total.totalservices,TOTAL MARKETING SERVICES,Travel & Local,1000000,2022-03-07 00:00:00.000000,44 Mo,10.2,5.0,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:02.466966
Volotea,volotea.droid,Volotea,Travel & Local,1000000,2022-04-04 00:00:00.000000,103 Mo,3.59.1,7.0,2.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:02.577580
Visorando Walking routes,visorando.android,Visorando,Travel & Local,1000000,2022-03-31 00:00:00.000000,23 Mo,3.6.15,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:02.687087
Bravo Cleaner: Speed Booster,engro.cleanerforsns,Bravo GmbH,Tools,5000000,2022-04-09 00:00:00.000000,12 Mo,1.2.7.1001,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.019524
Bravo Security: boost cleaner,topsecurity.android,Bravo GmbH,Tools,1000000,2022-04-11 00:00:00.000000,18 Mo,1.1.2.1001,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.133585
"KAYAK Flights, Hotels & Cars",kayak.android,KAYAK.com,Travel & Local,10000000,2022-04-08 00:00:00.000000,53 Mo,152.0,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.243721
Bravo Booster: One-tap Cleaner,bravo.booster,Bravo GmbH,Tools,1000000,2022-03-04 00:00:00.000000,13 Mo,1.1.6.1001,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.356946
Star Cleaner & Booster,starcleaner,Lunar Utilites,Tools,5000000,2022-02-28 00:00:00.000000,32 Mo,2.2.6,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.466793
Samsung Smart Switch Mobile,sec.android.easyMover,"Samsung Electronics Co.,  Ltd.",Tools,100000000,2022-04-05 00:00:00.000000,31 Mo,3.7.29.1,4.0,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.577029
easyJet: Travel App,mttnow.droid.easyjet,easyJet Airline Company Limited,Travel & Local,10000000,2022-03-30 00:00:00.000000,93 Mo,2.61.2,7.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:03.799552
File Recovery - Restore Files,filerecover.app,File Recovery,Tools,10000000,2022-04-08 00:00:00.000000,8.6 Mo,1.2.8,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:36:04.224315
Phone Cleaner - Cache Cleaner,androidmaster.cleanupspace.phone.booster,Games Tree,Tools,10000000,2022-04-08 00:00:00.000000,4.6 Mo,1.0.22,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:04.464952
Fast Cleaner & CPU Cooler,fast.cleaner.cpu.cool.powerful,moon live studio,Tools,10000000,2022-04-07 00:00:00.000000,27 Mo,1.0.42,4.4,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:04.575432
EDF & MOI,edf.edfetmoi,Groupe EDF,Tools,5000000,2022-03-14 00:00:00.000000,34 Mo,12.15,5.0,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:36:04.721009
Move to iOS,apple.movetoios,Apple,Tools,100000000,2022-03-18 00:00:00.000000,1.6 Mo,3.2.6,4.4,2.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:04.862910
Bouygues Telecom,bouyguestelecom.ecm.android,Bouygues Telecom,Tools,5000000,2022-04-11 00:00:00.000000,78 Mo,13.0.16,6.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.226460
Ma Livebox,orange.mylivebox.fr,Orange SA,Tools,5000000,2022-03-29 00:00:00.000000,68 Mo,8.14.2,7.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.337493
QR Code Scanner & Scanner App,barcodescanner.qrscanner.qrcodereader,QR Code Scanner.,Tools,10000000,2022-03-09 00:00:00.000000,9.0 Mo,1.1.6,5.0,4.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.472585
TotalEnergies Electricité & Gaz,directenergie.maconso,TotalEnergies Electricité & Gaz France,Tools,1000000,2022-04-11 00:00:00.000000,70 Mo,3.34.0,6.0,2.6,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.584591
AVC: Antivirus & Virus Cleaner,shielder.pro,MefistoDev,Tools,5000000,2022-03-25 00:00:00.000000,14 Mo,1.25,4.1,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.695308
Cast To TV - Screen Mirroring,screenmirroring.videoscreencast,Dormamu Tech,Tools,100000,2022-03-02 00:00:00.000000,10 Mo,1.0,5.0,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.832002
Ticket sans contact,wizway.nfcagent,Wizway Solutions,Tools,1000000,2022-03-25 00:00:00.000000,26 Mo,2.4.1,6.0,2.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:05.942124
Smart Cleaner Pro,smartcleaner.pro.free,Freemedia,Tools,1000000,2022-04-05 00:00:00.000000,33 Mo,1.3.7,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.077725
Freebox Connect,freebox.network,Freebox SAS,Tools,1000000,2022-03-25 00:00:00.000000,8.8 Mo,1.8.1,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.188313
PDF Reader App : Read All PDF,pdfviewer.officetool.pdfscanner,Trusted Android Apps- PDF Reader & Documents Tools,Tools,10000000,2022-03-29 00:00:00.000000,23 Mo,1.27,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.440240
L'Identité Numérique La Poste,laposte.idn,La Poste,Tools,100000,2022-02-03 00:00:00.000000,75 Mo,2.6.0.1,6.0,3.1,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.581717
VivaVideo - Video Editor&Maker,quvideo.xiaoying,QuVideo Inc. Video Editor & Video Maker App,Video Players & Editors,100000000,2022-04-07 00:00:00.000000,110 Mo,9.2.1,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.694574
Smarters Player Lite,nst.smartersplayer,WHMCS SMARTERS,Video Players & Editors,1000000,2022-01-07 00:00:00.000000,23 Mo,5.0,4.2,4.1,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.826710
QR Code Reader & Scanner,scannerapp.qrcodereader,QR & Barcode Scanner,Tools,500000,2022-04-09 00:00:00.000000,10 Mo,1.9,5.0,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:36:06.938664
Video Player - All Format,videoplayer.media.allformatvideoplayer,Dairy-Queen Vision,Video Players & Editors,1000000,2022-03-23 00:00:00.000000,9.6 Mo,1.0.3,5.0,4.0,2022-04-11 00:00:00.000000,2022-05-06 21:36:07.069174
Screen Recorder - XRecorder,videorecorder.screenrecorder,InShot Inc.,Video Players & Editors,100000000,2022-04-11 00:00:00.000000,39 Mo,2.2.0.6,5.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:07.181483
DramaLive.App | Drama Live,sng.dramaiptvplayer,Sng,Video Players & Editors,100000,2022-04-06 00:00:00.000000,15 Mo,10.1.0,4.1,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:36:07.323377
YTV Player,ytv.player,Prod ADP,Video Players & Editors,5000000,2021-11-21 00:00:00.000000,6.2 Mo,1.0,4.2,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:07.820639
IPTV Stream Player,iptvstreamplayer.IPTVStreamPlayer,A&R Technologies,Video Players & Editors,1000000,2022-04-09 00:00:00.000000,39 Mo,3.5.0,4.4,3.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:07.959063
Screen Recorder Video Recorder,recorder.editor,VideoShow EnjoyMobi Video Editor & Video Maker Inc,Video Players & Editors,100000000,2022-04-01 00:00:00.000000,48 Mo,6.4.1,5.0,4.5,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.071055
YouCut - Video Editor & Maker,camerasideas.trimmer,InShot Inc.,Video Players & Editors,100000000,2022-03-01 00:00:00.000000,51 Mo,1.501.1135,5.0,4.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.182708
Avast Antivirus & Security,avast.android.mobilesecurity,Avast Software,Tools,100000000,2022-03-30 00:00:00.000000,39 Mo,6.47.0,6.0,4.7,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.477840
Video Maker Music Video Editor,funcamerastudio.videomaker,VideoShow EnjoyMobi Video Editor & Video Maker Inc,Video Players & Editors,100000000,2022-04-03 00:00:00.000000,46 Mo,5.4.7,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.588356
SFR & Moi,sfr.android.moncompte,SFR,Tools,10000000,2022-01-31 00:00:00.000000,46 Mo,10.2.0,5.0,4.2,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.810851
Downloader for Tiktok - Tmate,tiktokvideodownloader.nowatermark.savetiktokvideo,Secure Soft Inc,Video Players & Editors,10000000,2022-04-02 00:00:00.000000,31 Mo,1.3.4,5.1,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:08.963479
Video Editor - Video Effects,videoeffects.glitchvideoeffect,InShot Inc.,Video Players & Editors,50000000,2022-03-16 00:00:00.000000,41 Mo,2.2.1.3,5.0,4.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.074412
Videoleap Editor by Lightricks,lightricks.videoleap,Lightricks Ltd.,Video Players & Editors,5000000,2022-04-04 00:00:00.000000,82 Mo,1.1.12,8.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.218961
Alight Motion,alightcreative.motion,"Alight Creative, Inc.",Video Players & Editors,50000000,2022-03-13 00:00:00.000000,140 Mo,4.0.5,6.0,3.8,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.330827
PowerDirector - Video Editor,cyberlink.powerdirector.DRA140225_01,Cyberlink Corp,Video Players & Editors,100000000,2022-04-08 00:00:00.000000,109 Mo,10.0.0,5.0,4.3,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.441397
CapCut - Video Editor,lemon.lvoverseas,Bytedance Pte. Ltd.,Video Players & Editors,100000000,2022-04-11 00:00:00.000000,89 Mo,5.6.0,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.577004
EZVIZ,ezviz,EZVIZ Inc.,Video Players & Editors,10000000,2022-03-30 00:00:00.000000,177 Mo,5.5.3.0330,5.0,4.4,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.800279
Video Editor APP - VivaCut,videoeditorpro.android,VivaCut professional video editor,Video Players & Editors,50000000,2022-04-11 00:00:00.000000,113 Mo,2.11.1,5.0,4.9,2022-04-11 00:00:00.000000,2022-05-06 21:36:09.912269
